subject_id,canonical_finger_position,b_keypoints_a,b_keypoints_b,c_keypoints_a,c_keypoints_b,b_descriptors_a,b_descriptors_b,c_descriptors_a,c_descriptors_b,b_cap_a,b_cap_b,c_cap_a,c_cap_b,b_scale_distribution_a,b_scale_distribution_b,c_scale_distribution_a,c_scale_distribution_b,b_median_keypoint_size_a,b_median_keypoint_size_b,c_median_keypoint_size_a,c_median_keypoint_size_b,b_mutual_matches,c_mutual_matches,b_ransac_input,c_ransac_input,b_score,c_score,score_delta_c_minus_b,b_decision,c_decision,b_stage,c_stage,stage_transition
00001026,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1919;1:154;2:578;3:249;4:100,0:2118;1:298;2:359;3:159;4:66,0:1122;1:884;2:673;3:242;4:79,0:2367;1:149;2:272;3:119;4:93,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,2,1,2,1,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001027,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2036;1:326;2:382;3:160;4:96,0:2076;1:341;2:357;3:149;4:77,0:1576;1:438;2:522;3:292;4:172,0:2179;1:217;2:329;3:160;4:115,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,8,5,8,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001027,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1682;1:162;2:796;3:293;4:67,0:2306;1:262;2:277;3:93;4:62,0:1084;1:175;2:1065;3:474;4:202,0:2356;1:206;2:292;3:92;4:54,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,11,5,11,5,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001027,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1747;1:361;2:569;3:254;4:69,0:2257;1:279;2:288;3:111;4:65,0:735;1:865;2:864;3:406;4:130,0:2243;1:245;2:313;3:124;4:75,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,12,8,12,8,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001027,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2090;1:271;2:426;3:145;4:68,0:2310;1:269;2:254;3:104;4:63,0:1445;1:629;2:580;3:239;4:107,0:2291;1:235;2:280;3:129;4:65,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,14,12,14,12,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001027,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:997;1:633;2:811;3:401;4:158,0:2214;1:295;2:297;3:136;4:58,0:258;1:325;2:832;3:1081;4:504,0:2303;1:186;2:316;3:127;4:68,4.000000000000001,4.000000000000001,5.656854249492381,4.000000000000001,10,2,10,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001027,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1984;1:304;2:376;3:206;4:130,0:2415;1:225;2:244;3:76;4:40,0:1931;1:279;2:402;3:226;4:162,0:2354;1:204;2:284;3:102;4:56,2.8284271247461903,4.000000000000001,4.000000000000001,2.8284271247461903,10,8,10,8,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001027,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1916;1:299;2:459;3:219;4:107,0:2148;1:294;2:344;3:135;4:79,0:1933;1:278;2:461;3:212;4:116,0:2286;1:210;2:295;3:124;4:85,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,9,4,9,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001027,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1965;1:281;2:476;3:197;4:81,0:2236;1:275;2:295;3:126;4:68,0:1924;1:269;2:512;3:203;4:92,0:2293;1:224;2:310;3:113;4:60,4.000000000000001,4.000000000000001,4.000000000000001,2.8284271247461903,5,5,5,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001027,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2157;1:223;2:418;3:148;4:54,0:2232;1:256;2:306;3:124;4:82,0:1770;1:307;2:591;3:238;4:94,0:2346;1:209;2:275;3:104;4:66,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,9,6,9,6,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001027,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2030;1:294;2:426;3:168;4:82,0:2158;1:310;2:349;3:128;4:55,0:2092;1:242;2:401;3:173;4:92,0:2209;1:228;2:328;3:146;4:89,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,8,7,8,7,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001028,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1878;1:277;2:450;3:253;4:142,0:2279;1:192;2:323;3:142;4:64,0:2182;1:180;2:316;3:170;4:152,0:2239;1:277;2:323;3:101;4:60,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,2,3,2,3,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001028,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1795;1:354;2:520;3:220;4:111,0:1981;1:357;2:449;3:144;4:69,0:1800;1:466;2:494;3:154;4:86,0:2168;1:260;2:349;3:136;4:87,2.8284271247461903,4.000000000000001,4.000000000000001,4.000000000000001,1,1,1,1,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001028,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1977;1:354;2:452;3:149;4:68,0:2340;1:266;2:254;3:88;4:52,0:1144;1:987;2:603;3:209;4:57,0:2329;1:212;2:280;3:105;4:74,4.000000000000001,4.000000000000001,2.8284271247461903,4.000000000000001,8,3,8,3,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001028,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2021;1:288;2:448;3:190;4:53,0:2338;1:240;2:288;3:92;4:42,0:1734;1:541;2:455;3:201;4:69,0:2481;1:155;2:251;3:77;4:36,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,2,3,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001028,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:921;1:1100;2:678;3:220;4:81,0:2411;1:260;2:212;3:79;4:38,0:546;1:359;2:1448;3:541;4:106,0:2622;1:111;2:184;3:54;4:29,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,2,3,2,3,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001028,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2339;1:275;2:271;3:72;4:43,0:2139;1:314;2:359;3:128;4:60,0:2200;1:207;2:347;3:167;4:79,0:2366;1:161;2:288;3:121;4:64,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,10,10,10,10,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001028,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1292;1:198;2:999;3:378;4:133,0:2165;1:292;2:353;3:122;4:68,0:651;1:128;2:1023;3:949;4:249,0:2425;1:120;2:302;3:99;4:54,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,6,4,6,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001028,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2095;1:256;2:440;3:143;4:66,0:2238;1:239;2:336;3:115;4:72,0:563;1:891;2:1010;3:398;4:138,0:2475;1:149;2:244;3:83;4:49,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,21,8,21,8,6,2,-4,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001028,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1764;1:307;2:603;3:227;4:99,0:2299;1:272;2:281;3:99;4:49,0:443;1:844;2:1037;3:499;4:177,0:2565;1:159;2:195;3:56;4:25,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,7,5,7,5,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001028,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1866;1:391;2:499;3:172;4:72,0:2296;1:214;2:330;3:107;4:53,0:658;1:371;2:1163;3:558;4:250,0:2493;1:163;2:243;3:68;4:33,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,5,4,5,4,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001029,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2248;1:288;2:315;3:101;4:48,0:2186;1:297;2:328;3:138;4:51,0:2099;1:235;2:385;3:174;4:107,0:2394;1:170;2:259;3:117;4:60,4.000000000000001,4.000000000000001,2.8284271247461903,4.000000000000001,4,5,4,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001029,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1986;1:271;2:487;3:189;4:67,0:2221;1:267;2:322;3:132;4:58,0:2217;1:182;2:374;3:159;4:68,0:2386;1:172;2:291;3:101;4:50,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,7,2,7,2,3,0,-3,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001029,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2132;1:207;2:443;3:158;4:60,0:2171;1:267;2:346;3:146;4:70,0:2224;1:179;2:384;3:138;4:75,0:2390;1:213;2:273;3:87;4:37,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,6,6,6,6,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001029,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2005;1:285;2:489;3:171;4:50,0:2202;1:308;2:306;3:123;4:61,0:1699;1:327;2:556;3:279;4:139,0:2328;1:229;2:314;3:99;4:30,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,8,3,8,3,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001029,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1781;1:208;2:611;3:280;4:120,0:2062;1:292;2:408;3:169;4:69,0:820;1:378;2:1151;3:473;4:178,0:2403;1:150;2:282;3:99;4:66,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,2,2,2,2,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001029,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2273;1:298;2:298;3:102;4:29,0:2089;1:335;2:362;3:147;4:67,0:2141;1:219;2:340;3:184;4:116,0:2339;1:193;2:296;3:105;4:67,2.8284271247461903,2.8284271247461903,2.8284271247461903,4.000000000000001,4,5,4,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001029,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1698;1:396;2:594;3:233;4:79,0:2151;1:305;2:359;3:137;4:48,0:511;1:463;2:1273;3:572;4:181,0:2242;1:217;2:353;3:121;4:67,2.8284271247461903,4.000000000000001,4.000000000000001,4.000000000000001,5,5,5,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001029,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1184;1:679;2:815;3:258;4:64,0:2222;1:308;2:308;3:116;4:46,0:262;1:938;2:1201;3:488;4:111,0:2299;1:236;2:297;3:119;4:49,2.8284271247461903,4.000000000000001,4.000000000000001,2.8284271247461903,4,7,4,7,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001029,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1592;1:456;2:783;3:146;4:23,0:2198;1:300;2:324;3:118;4:60,0:260;1:371;2:1718;3:573;4:78,0:2236;1:220;2:361;3:124;4:59,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,10,5,10,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001029,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1340;1:187;2:1010;3:378;4:85,0:2127;1:271;2:362;3:159;4:81,0:346;1:894;2:1207;3:443;4:110,0:2401;1:151;2:283;3:106;4:59,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,0,4,0,4,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001030,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2114;1:308;2:408;3:129;4:41,0:2118;1:278;2:371;3:162;4:71,0:1544;1:374;2:589;3:316;4:177,0:2295;1:172;2:331;3:130;4:72,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,6,2,6,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001030,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:900;1:751;2:895;3:374;4:80,0:2057;1:310;2:402;3:169;4:62,0:217;1:555;2:1210;3:764;4:254,0:2178;1:249;2:350;3:145;4:78,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,4,3,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001030,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1552;1:371;2:666;3:302;4:109,0:2088;1:325;2:382;3:161;4:44,0:350;1:654;2:1165;3:562;4:269,0:2201;1:175;2:396;3:152;4:76,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,5,3,5,3,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001030,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1360;1:573;2:635;3:303;4:129,0:2086;1:305;2:379;3:156;4:74,0:183;1:851;2:946;3:666;4:354,0:2225;1:194;2:353;3:149;4:79,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,4,3,4,3,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001030,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1526;1:409;2:583;3:318;4:164,0:1859;1:466;2:407;3:186;4:82,0:502;1:321;2:1227;3:709;4:241,0:2460;1:100;2:263;3:121;4:56,2.8284271247461903,4.000000000000001,4.000000000000001,4.000000000000001,2,4,2,4,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001030,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1999;1:311;2:461;3:169;4:60,0:1953;1:312;2:451;3:201;4:83,0:1593;1:275;2:511;3:352;4:269,0:2300;1:135;2:324;3:156;4:85,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,4,4,4,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001030,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1914;1:284;2:500;3:219;4:83,0:2056;1:310;2:425;3:157;4:52,0:1959;1:229;2:500;3:220;4:92,0:2316;1:148;2:313;3:147;4:76,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,4,6,4,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001030,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1296;1:507;2:596;3:388;4:213,0:2073;1:288;2:411;3:162;4:66,0:444;1:909;2:804;3:554;4:289,0:2238;1:164;2:370;3:159;4:69,4.000000000000001,2.8284271247461903,4.000000000000001,2.8284271247461903,1,3,1,3,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001030,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1970;1:217;2:466;3:230;4:117,0:1997;1:331;2:466;3:148;4:58,0:1989;1:230;2:480;3:201;4:100,0:2213;1:171;2:361;3:169;4:86,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,6,2,6,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001030,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2065;1:216;2:427;3:205;4:87,0:2104;1:270;2:393;3:172;4:61,0:1821;1:328;2:552;3:214;4:85,0:2304;1:146;2:334;3:145;4:71,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,5,5,5,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001031,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2096;1:303;2:371;3:151;4:79,0:2159;1:295;2:347;3:129;4:70,0:2208;1:206;2:344;3:150;4:92,0:2237;1:214;2:337;3:145;4:67,4.000000000000001,4.000000000000001,2.8284271247461903,4.000000000000001,32,6,32,6,13,2,-11,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001031,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1999;1:331;2:465;3:176;4:29,0:2164;1:287;2:365;3:130;4:54,0:1120;1:872;2:606;3:294;4:108,0:2283;1:158;2:336;3:147;4:76,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,16,11,16,11,6,2,-4,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001031,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1473;1:532;2:674;3:251;4:70,0:2139;1:301;2:348;3:131;4:81,0:467;1:1111;2:912;3:401;4:109,0:2362;1:166;2:321;3:100;4:51,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,5,5,5,5,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001031,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1823;1:383;2:535;3:187;4:72,0:2070;1:343;2:363;3:141;4:83,0:1053;1:829;2:702;3:310;4:106,0:2244;1:207;2:304;3:156;4:89,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,10,6,10,6,3,3,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001031,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2064;1:274;2:454;3:151;4:57,0:2009;1:344;2:405;3:168;4:74,0:596;1:1156;2:793;3:302;4:153,0:2223;1:201;2:340;3:159;4:77,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,13,4,13,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001031,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1944;1:375;2:412;3:182;4:87,0:2130;1:321;2:371;3:129;4:49,0:2163;1:207;2:367;3:168;4:95,0:2389;1:159;2:285;3:116;4:51,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,37,8,37,8,8,2,-6,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001031,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2023;1:269;2:446;3:178;4:84,0:2164;1:275;2:364;3:122;4:75,0:2211;1:193;2:387;3:145;4:64,0:2416;1:167;2:271;3:100;4:46,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,17,6,17,6,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001031,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1822;1:336;2:519;3:230;4:93,0:2094;1:299;2:387;3:146;4:74,0:1460;1:626;2:595;3:243;4:76,0:2385;1:163;2:290;3:113;4:49,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,5,7,5,7,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001031,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2190;1:198;2:448;3:121;4:43,0:2198;1:251;2:319;3:142;4:90,0:2109;1:207;2:479;3:146;4:59,0:2376;1:145;2:289;3:124;4:66,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,6,3,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001031,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2138;1:233;2:423;3:144;4:62,0:2167;1:251;2:389;3:136;4:57,0:2160;1:195;2:432;3:154;4:59,0:2417;1:151;2:280;3:106;4:46,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,5,3,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001032,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2040;1:267;2:376;3:223;4:94,0:2122;1:299;2:350;3:143;4:86,0:1530;1:380;2:565;3:248;4:277,0:2274;1:190;2:302;3:144;4:90,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,4,9,4,9,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001032,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:512;1:576;2:1107;3:572;4:233,0:2206;1:267;2:313;3:140;4:74,0:285;1:218;2:1172;3:857;4:468,0:2321;1:199;2:264;3:120;4:96,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,6,3,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001032,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1923;1:274;2:467;3:226;4:110,0:2301;1:262;2:276;3:101;4:60,0:1700;1:467;2:498;3:220;4:115,0:2432;1:168;2:237;3:96;4:67,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,5,7,5,7,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001032,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1743;1:455;2:595;3:156;4:51,0:2235;1:276;2:314;3:120;4:55,0:319;1:1155;2:1054;3:375;4:97,0:2376;1:173;2:270;3:111;4:70,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,5,5,5,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001032,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1623;1:612;2:532;3:178;4:55,0:2234;1:259;2:331;3:116;4:60,0:310;1:959;2:1035;3:512;4:184,0:2321;1:184;2:303;3:113;4:79,4.000000000000001,4.000000000000001,4.000000000000001,2.8284271247461903,5,4,5,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
