pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300c_plain_roll_00001488_05,sd300c,plain_roll,00001488,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0.230958324,66.8035,521.7621,1.3781,589.9574,ok,,
sd300c_plain_roll_00001488_06,sd300c,plain_roll,00001488,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,198.590032,276.017,557.6109,12.8077,846.4507,ok,,
sd300c_plain_roll_00001488_07,sd300c,plain_roll,00001488,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,113.143963,141.1731,479.9842,5.3226,626.4941,ok,,
sd300c_plain_roll_00001488_08,sd300c,plain_roll,00001488,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,33.0729979,137.5253,547.7544,4.8028,690.1029,ok,,
sd300c_plain_roll_00001488_09,sd300c,plain_roll,00001488,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,64.4856237,136.9194,474.8543,7.0687,618.8589,ok,,
sd300c_plain_roll_00001488_10,sd300c,plain_roll,00001488,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,5.80127991,131.9989,454.4178,3.1072,589.5381,ok,,
sd300c_plain_roll_00001489_01,sd300c,plain_roll,00001489,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0.0638381324,328.0995,674.3567,12.2303,1014.7031,ok,,
sd300c_plain_roll_00001489_02,sd300c,plain_roll,00001489,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0.403105904,139.324,563.5621,12.5578,715.4599,ok,,
sd300c_plain_roll_00001489_03,sd300c,plain_roll,00001489,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,31.3156319,152.6433,575.0962,8.5552,736.3094,ok,,
sd300c_plain_roll_00001489_04,sd300c,plain_roll,00001489,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,1.07700459,146.0724,550.162,9.4648,705.718,ok,,
sd300c_plain_roll_00001489_05,sd300c,plain_roll,00001489,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,109.2189,522.1867,5.4372,636.8565,ok,,
sd300c_plain_roll_00001489_06,sd300c,plain_roll,00001489,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,13.8772943,322.8726,510.2734,12.4291,845.5904,ok,,
sd300c_plain_roll_00001489_07,sd300c,plain_roll,00001489,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,100.989256,147.0515,523.9261,4.866,675.86,ok,,
sd300c_plain_roll_00001489_08,sd300c,plain_roll,00001489,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,23.1254332,131.1273,519.0568,6.278,656.4798,ok,,
sd300c_plain_roll_00001489_09,sd300c,plain_roll,00001489,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,54.7624982,141.5109,640.9682,8.7697,791.2629,ok,,
sd300c_plain_roll_00001489_10,sd300c,plain_roll,00001489,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,2.89494501,98.7274,441.9005,2.1708,542.8113,ok,,
sd300c_plain_roll_00001490_01,sd300c,plain_roll,00001490,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,151.026556,261.6393,446.7837,2.7425,711.1794,ok,,
sd300c_plain_roll_00001490_02,sd300c,plain_roll,00001490,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,67.4307868,124.5172,439.8009,3.1483,567.488,ok,,
sd300c_plain_roll_00001490_03,sd300c,plain_roll,00001490,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,105.517705,145.658,457.6763,3.0261,606.3741,ok,,
sd300c_plain_roll_00001490_04,sd300c,plain_roll,00001490,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,127.041599,136.663,454.784,3.7567,595.217,ok,,
sd300c_plain_roll_00001490_05,sd300c,plain_roll,00001490,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,143.746041,135.6206,447.7308,6.0397,589.4055,ok,,
sd300c_plain_roll_00001490_06,sd300c,plain_roll,00001490,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,198.662323,255.5109,467.3101,3.9281,726.7678,ok,,
sd300c_plain_roll_00001490_07,sd300c,plain_roll,00001490,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,69.3411125,133.2939,472.2333,2.7024,608.2447,ok,,
sd300c_plain_roll_00001490_08,sd300c,plain_roll,00001490,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,93.6107297,119.1742,477.9753,4.0084,601.1734,ok,,
sd300c_plain_roll_00001490_09,sd300c,plain_roll,00001490,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,16.6928038,137.2341,446.5489,2.9747,586.7717,ok,,
sd300c_plain_roll_00001490_10,sd300c,plain_roll,00001490,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,130.680848,98.1646,435.9538,1.7959,535.9294,ok,,
sd300c_plain_roll_00001491_01,sd300c,plain_roll,00001491,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,250.894091,316.7736,513.6848,13.3312,843.8066,ok,,
sd300c_plain_roll_00001491_02,sd300c,plain_roll,00001491,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,11.5141073,85.4822,454.346,1.9121,541.7543,ok,,
sd300c_plain_roll_00001491_03,sd300c,plain_roll,00001491,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,35.1500414,56.0244,458.7149,0.9476,515.7005,ok,,
sd300c_plain_roll_00001491_04,sd300c,plain_roll,00001491,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,151.077101,75.2599,469.0785,1.8908,546.2486,ok,,
sd300c_plain_roll_00001491_05,sd300c,plain_roll,00001491,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,174.939783,105.8603,440.2976,1.9605,548.1326,ok,,
sd300c_plain_roll_00001491_06,sd300c,plain_roll,00001491,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,248.61102,306.0471,457.3923,12.4072,775.8609,ok,,
sd300c_plain_roll_00001491_07,sd300c,plain_roll,00001491,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,90.5800262,110.3692,444.0886,4.8226,559.2942,ok,,
sd300c_plain_roll_00001491_08,sd300c,plain_roll,00001491,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,129.827217,94.6643,415.0596,1.8221,511.5606,ok,,
sd300c_plain_roll_00001491_09,sd300c,plain_roll,00001491,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,139.872712,118.1424,460.2025,2.6033,580.9626,ok,,
sd300c_plain_roll_00001491_10,sd300c,plain_roll,00001491,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,106.861962,100.4311,450.278,2.3947,553.1175,ok,,
sd300c_plain_roll_00001492_01,sd300c,plain_roll,00001492,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,201.594932,271.0706,433.4922,4.9381,709.5142,ok,,
sd300c_plain_roll_00001492_02,sd300c,plain_roll,00001492,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,94.9218,430.3349,4.2075,529.4824,ok,,
sd300c_plain_roll_00001492_03,sd300c,plain_roll,00001492,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,73.6978922,114.4402,464.2826,3.4949,582.2538,ok,,
sd300c_plain_roll_00001492_04,sd300c,plain_roll,00001492,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,75.3720913,110.4346,477.3389,2.4188,590.2136,ok,,
sd300c_plain_roll_00001492_05,sd300c,plain_roll,00001492,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,69.0824118,106.3027,433.5851,4.5513,544.4532,ok,,
sd300c_plain_roll_00001492_06,sd300c,plain_roll,00001492,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,180.523997,280.0023,439.4636,5.061,724.5496,ok,,
sd300c_plain_roll_00001492_07,sd300c,plain_roll,00001492,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,50.85228,101.8811,472.3231,2.9467,577.1657,ok,,
sd300c_plain_roll_00001492_08,sd300c,plain_roll,00001492,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,81.2261197,128.854,487.7839,4.4706,621.1241,ok,,
sd300c_plain_roll_00001492_09,sd300c,plain_roll,00001492,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,42.0244773,114.2227,466.7843,2.4695,583.4905,ok,,
sd300c_plain_roll_00001492_10,sd300c,plain_roll,00001492,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,34.6127785,78.8227,442.8465,1.8375,523.5204,ok,,
sd300c_plain_roll_00001493_01,sd300c,plain_roll,00001493,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,3.43580328,289.5014,631.24,12.6617,933.4178,ok,,
sd300c_plain_roll_00001493_02,sd300c,plain_roll,00001493,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,60.0450121,149.92,631.2768,7.6517,788.8643,ok,,
sd300c_plain_roll_00001493_03,sd300c,plain_roll,00001493,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,39.5785737,103.7047,707.0658,5.1092,815.8942,ok,,
sd300c_plain_roll_00001493_04,sd300c,plain_roll,00001493,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,51.9356977,153.6869,711.6885,8.5951,873.9852,ok,,
sd300c_plain_roll_00001493_05,sd300c,plain_roll,00001493,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,24.2050933,89.5556,617.1058,3.0703,709.7453,ok,,
sd300c_plain_roll_00001493_06,sd300c,plain_roll,00001493,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,2.34125714,278.7296,645.8901,13.7487,938.3853,ok,,
sd300c_plain_roll_00001493_07,sd300c,plain_roll,00001493,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,87.0299489,134.8099,556.6729,6.9751,698.4715,ok,,
sd300c_plain_roll_00001493_08,sd300c,plain_roll,00001493,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,3.50261028,141.8334,641.4254,8.1697,791.4443,ok,,
sd300c_plain_roll_00001493_09,sd300c,plain_roll,00001493,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,37.1747572,164.4263,607.5563,13.2119,785.2107,ok,,
sd300c_plain_roll_00001493_10,sd300c,plain_roll,00001493,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,35.594048,83.244,533.4754,2.6362,619.3704,ok,,
sd300c_plain_roll_00001494_01,sd300c,plain_roll,00001494,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,2.71373073,269.7017,524.0297,3.5983,797.3485,ok,,
sd300c_plain_roll_00001494_02,sd300c,plain_roll,00001494,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,20.5380912,108.1414,488.8941,2.4444,599.4959,ok,,
sd300c_plain_roll_00001494_03,sd300c,plain_roll,00001494,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,45.3663,447.5865,1.317,494.2826,ok,,
sd300c_plain_roll_00001494_04,sd300c,plain_roll,00001494,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,66.0819665,98.5779,439.4941,2.9838,541.0691,ok,,
sd300c_plain_roll_00001494_05,sd300c,plain_roll,00001494,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,26.2462072,139.8831,429.1478,3.5281,572.5749,ok,,
sd300c_plain_roll_00001494_06,sd300c,plain_roll,00001494,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,78.458311,257.1352,522.037,5.2097,784.3969,ok,,
sd300c_plain_roll_00001494_07,sd300c,plain_roll,00001494,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,93.7983943,165.8705,436.47,5.8425,608.197,ok,,
sd300c_plain_roll_00001494_08,sd300c,plain_roll,00001494,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,84.400699,67.3622,427.4244,1.6295,496.4301,ok,,
sd300c_plain_roll_00001494_09,sd300c,plain_roll,00001494,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,133.982732,105.1065,443.6711,2.3334,551.1249,ok,,
sd300c_plain_roll_00001494_10,sd300c,plain_roll,00001494,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,19.3764799,90.3717,456.9301,1.6089,548.9255,ok,,
sd300c_plain_roll_00001495_01,sd300c,plain_roll,00001495,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,16.7826106,268.5689,450.9107,7.2772,726.7708,ok,,
sd300c_plain_roll_00001495_02,sd300c,plain_roll,00001495,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,74.5039606,124.2185,535.6845,2.8956,662.813,ok,,
sd300c_plain_roll_00001495_03,sd300c,plain_roll,00001495,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,95.7607929,99.1793,494.3804,2.4456,596.0188,ok,,
sd300c_plain_roll_00001495_04,sd300c,plain_roll,00001495,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,75.5631493,137.2338,484.5581,4.4763,626.2826,ok,,
sd300c_plain_roll_00001495_05,sd300c,plain_roll,00001495,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,30.0069508,112.3486,492.1118,2.1542,606.6289,ok,,
sd300c_plain_roll_00001495_06,sd300c,plain_roll,00001495,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,47.9474599,252.4181,460.7716,1.8686,715.0732,ok,,
sd300c_plain_roll_00001495_07,sd300c,plain_roll,00001495,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,57.4439743,121.2949,458.9871,2.258,582.5543,ok,,
sd300c_plain_roll_00001495_08,sd300c,plain_roll,00001495,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,77.2073838,116.4643,445.8211,1.8886,564.189,ok,,
sd300c_plain_roll_00001495_09,sd300c,plain_roll,00001495,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,82.984104,122.1868,434.7411,2.6779,559.6192,ok,,
sd300c_plain_roll_00001495_10,sd300c,plain_roll,00001495,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,70.1081,430.3818,0.5213,501.0249,ok,,
sd300c_plain_roll_00001496_01,sd300c,plain_roll,00001496,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,87.7196382,278.7103,428.3313,2.86,709.9175,ok,,
sd300c_plain_roll_00001496_02,sd300c,plain_roll,00001496,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,117.6067,423.7909,0.8366,542.2494,ok,,
sd300c_plain_roll_00001496_03,sd300c,plain_roll,00001496,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,31.6995882,120.0524,431.3085,1.9144,553.2912,ok,,
sd300c_plain_roll_00001496_04,sd300c,plain_roll,00001496,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,40.2271759,165.5369,430.2163,5.22,600.9888,ok,,
sd300c_plain_roll_00001496_05,sd300c,plain_roll,00001496,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,2.14152375,107.8026,403.2415,2.4973,513.5556,ok,,
sd300c_plain_roll_00001496_06,sd300c,plain_roll,00001496,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,10.5352238,262.2644,468.7818,1.1378,732.1995,ok,,
sd300c_plain_roll_00001496_07,sd300c,plain_roll,00001496,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,130.588344,148.3207,431.4123,2.4504,582.1982,ok,,
sd300c_plain_roll_00001496_08,sd300c,plain_roll,00001496,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,89.0411129,129.0299,440.4853,3.5733,573.1022,ok,,
sd300c_plain_roll_00001496_09,sd300c,plain_roll,00001496,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,101.402484,148.666,459.9933,2.7338,611.4071,ok,,
sd300c_plain_roll_00001496_10,sd300c,plain_roll,00001496,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,22.7722182,81.4099,388.2727,0.9754,470.6723,ok,,
