dataset,protocol,pair_id,subject_id,canonical_finger_position,strata,primary_status,rerun_status,status_equal,primary_error_code,rerun_error_code,error_code_equal,primary_raw_score,rerun_raw_score,raw_score_text_equal,raw_score_abs_delta,raw_score_within_tolerance,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,primary_method_compare_ms,rerun_method_compare_ms,primary_compare_ms,rerun_compare_ms,primary_total_ms,rerun_total_ms,reproducible
sd300c,plain_roll,sd300c_plain_roll_00001540_06,00001540,6,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,10.8611,9.9225,11.5252,10.4935,777.5286,765.4428,true
sd300c,plain_roll,sd300c_plain_roll_00001542_03,00001542,3,plain_roll_zero_sd300b_only,ok,ok,true,,,true,41.68743983431151,41.68743983431151,true,0.0,true,true,true,true,5.5694,5.3757,6.088,5.8143,639.8459,619.422,true
sd300c,plain_roll,sd300c_plain_roll_00001542_10,00001542,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.8824,4.5429,5.3104,5.0574,573.7648,552.2847,true
sd300c,plain_roll,sd300c_plain_roll_00001543_08,00001543,8,plain_roll_zero_sd300b_only,ok,ok,true,,,true,70.60336823156356,70.60336823156356,true,0.0,true,true,true,true,3.4515,3.0998,4.0041,3.553,427.1737,421.1286,true
sd300c,plain_roll,sd300c_plain_roll_00001545_10,00001545,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.294,2.3802,2.6863,2.8149,500.7386,467.0368,true
sd300c,plain_roll,sd300c_plain_roll_00001547_01,00001547,1,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.9876436848487868,0.9876436848487868,true,0.0,true,true,true,true,6.9103,7.276,7.4671,7.7838,865.8709,826.0024,true
sd300c,plain_roll,sd300c_plain_roll_00001547_03,00001547,3,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.8719,0.8322,1.567,1.2907,643.3972,621.649,true
sd300c,plain_roll,sd300c_plain_roll_00001547_05,00001547,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.6012051462012171,1.6012051462012171,true,0.0,true,true,true,true,0.6227,0.5948,1.0692,1.0475,665.5199,634.6232,true
sd300c,plain_roll,sd300c_plain_roll_00001547_06,00001547,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,20.8335827865045,20.8335827865045,true,0.0,true,true,true,true,7.8443,6.5632,8.3723,7.0871,874.2392,831.6502,true
sd300c,plain_roll,sd300c_plain_roll_00001548_01,00001548,1,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,13.0744,11.4095,13.6759,11.9922,880.7163,838.7078,true
sd300c,plain_roll,sd300c_plain_roll_00001548_02,00001548,2,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.1766,6.0228,6.6358,6.4992,601.5903,577.7982,true
sd300c,plain_roll,sd300c_plain_roll_00001548_03,00001548,3,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,11.2528,10.2782,11.8023,10.838,650.0275,609.2352,true
sd300c,plain_roll,sd300c_plain_roll_00001548_04,00001548,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,7.5981,7.3422,8.1442,7.8977,680.4933,648.6737,true
sd300c,plain_roll,sd300c_plain_roll_00001548_05,00001548,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.1481591339913964,1.1481591339913964,true,0.0,true,true,true,true,4.3309,4.3845,4.8833,4.9278,642.8154,623.132,true
sd300c,plain_roll,sd300c_plain_roll_00001548_07,00001548,7,low_positive_both_resolutions,ok,ok,true,,,true,2.8023289777881004,2.8023289777881004,true,0.0,true,true,true,true,5.8504,5.5077,6.4003,5.9897,627.0299,593.7477,true
sd300c,plain_roll,sd300c_plain_roll_00001548_09,00001548,9,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,12.9619,11.5163,13.4963,12.1034,717.7324,678.1877,true
sd300c,plain_roll,sd300c_plain_roll_00001548_10,00001548,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.3715,4.5778,5.9979,5.1322,614.5747,584.8883,true
sd300c,plain_roll,sd300c_plain_roll_00001549_04,00001549,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,13.4715,11.6337,13.9746,12.1944,797.756,753.7489,true
sd300c,plain_roll,sd300c_plain_roll_00001549_05,00001549,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.8791729238462618,1.8791729238462618,true,0.0,true,true,true,true,3.0118,3.0618,3.4819,3.5633,699.3548,644.2424,true
sd300c,plain_roll,sd300c_plain_roll_00001549_10,00001549,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.3224,5.5447,5.8523,6.0378,621.2899,565.162,true
sd300c,plain_roll,sd300c_plain_roll_00001550_01,00001550,1,low_positive_both_resolutions,ok,ok,true,,,true,0.20074002484668263,0.20074002484668263,true,0.0,true,true,true,true,2.2002,2.035,2.8607,2.5749,790.6572,756.9745,true
sd300c,plain_roll,sd300c_plain_roll_00001550_02,00001550,2,low_positive_both_resolutions,ok,ok,true,,,true,1.0098765540769046,1.0098765540769046,true,0.0,true,true,true,true,0.5836,0.5779,0.9703,1.1214,658.5094,630.9687,true
sd300c,plain_roll,sd300c_plain_roll_00001550_03,00001550,3,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.3945,0.4969,0.7945,0.9851,634.0558,596.4743,true
sd300c,plain_roll,sd300c_plain_roll_00001550_04,00001550,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.397,0.4135,0.7784,0.8894,664.1305,615.4452,true
sd300c,plain_roll,sd300c_plain_roll_00001550_05,00001550,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4011,0.4106,0.7964,0.9027,513.9316,486.6179,true
sd300c,plain_roll,sd300c_plain_roll_00001550_06,00001550,6,low_positive_both_resolutions,ok,ok,true,,,true,17.91585995803936,17.91585995803936,true,0.0,true,true,true,true,12.8732,11.8192,13.4106,12.4236,925.5983,891.0648,true
sd300c,plain_roll,sd300c_plain_roll_00001550_07,00001550,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4142,0.3908,0.8678,0.8964,755.7855,704.1234,true
sd300c,plain_roll,sd300c_plain_roll_00001550_08,00001550,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4108,0.418,0.9752,0.8583,612.6821,585.9176,true
sd300c,plain_roll,sd300c_plain_roll_00001550_09,00001550,9,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4141,0.4063,0.7729,0.8831,675.0892,655.66,true
sd300c,plain_roll,sd300c_plain_roll_00001550_10,00001550,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.5077,0.5562,0.9347,0.9877,543.762,525.5472,true
sd300c,plain_roll,sd300c_plain_roll_00001552_06,00001552,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,46.826328785178454,46.826328785178454,true,0.0,true,true,true,true,14.8827,13.2196,15.3998,13.7751,886.0786,856.0927,true
sd300c,plain_roll,sd300c_plain_roll_00001553_02,00001553,2,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.761,1.814,2.2591,2.2675,572.8905,548.6884,true
sd300c,plain_roll,sd300c_plain_roll_00001553_04,00001553,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.4666,5.0052,5.9687,5.4374,645.7417,613.2965,true
sd300c,plain_roll,sd300c_plain_roll_00001553_05,00001553,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.1258,1.1253,1.4799,1.5631,581.5345,566.6213,true
sd300c,plain_roll,sd300c_plain_roll_00001555_05,00001555,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,11.9081371097534,11.9081371097534,true,0.0,true,true,true,true,1.3883,1.3719,1.858,1.8061,553.4484,527.8615,true
sd300c,plain_roll,sd300c_plain_roll_00001556_09,00001556,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.4650614382566274,1.4650614382566274,true,0.0,true,true,true,true,15.8161,11.7312,16.3378,12.2477,681.6082,638.6483,true
sd300c,plain_roll,sd300c_plain_roll_00001557_02,00001557,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.805955198337343,1.805955198337343,true,0.0,true,true,true,true,7.9622,7.5514,8.494,8.0432,596.7513,571.001,true
sd300c,plain_roll,sd300c_plain_roll_00001558_08,00001558,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.5571,1.8828,3.0641,2.4298,496.1059,497.2809,true
sd300c,plain_roll,sd300c_plain_roll_00001558_09,00001558,9,low_positive_both_resolutions,ok,ok,true,,,true,0.03418225370712278,0.03418225370712278,true,0.0,true,true,true,true,4.5591,4.3373,5.0646,4.7907,586.8076,560.1112,true
sd300c,plain_roll,sd300c_plain_roll_00001559_02,00001559,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,16.73732221805628,16.73732221805628,true,0.0,true,true,true,true,4.8112,4.9766,5.354,5.5275,642.1405,582.5533,true
sd300c,plain_roll,sd300c_plain_roll_00001559_05,00001559,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.6088,0.6234,0.9993,1.0416,571.2686,568.2314,true
sd300c,plain_roll,sd300c_plain_roll_00001559_07,00001559,7,deterministic_positive_sample,ok,ok,true,,,true,67.47611043923058,67.47611043923058,true,0.0,true,true,true,true,4.0516,4.7428,4.5224,5.3308,608.7965,587.7028,true
sd300c,plain_roll,sd300c_plain_roll_00001559_09,00001559,9,low_positive_both_resolutions,ok,ok,true,,,true,0.29631645572614834,0.29631645572614834,true,0.0,true,true,true,true,5.8567,6.2894,6.3725,6.8532,602.1667,619.5508,true
sd300c,plain_roll,sd300c_plain_roll_00001559_10,00001559,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.2804,2.3531,2.6571,2.8124,562.5065,557.3069,true
sd300c,plain_roll,sd300c_plain_roll_00001561_10,00001561,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.3222,4.4453,4.8489,5.0028,602.192,594.4556,true
sd300c,plain_roll,sd300c_plain_roll_00001562_06,00001562,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,127.8543809689527,127.8543809689527,true,0.0,true,true,true,true,14.2723,13.0406,14.8645,13.5693,816.5606,818.7017,true
sd300c,plain_roll,sd300c_plain_roll_00001563_05,00001563,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.6813739241744486,0.6813739241744486,true,0.0,true,true,true,true,5.9758,6.304,6.4697,6.7795,742.1845,714.7407,true
sd300c,plain_roll,sd300c_plain_roll_00001563_09,00001563,9,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,12.0138,11.352,12.4602,11.9791,893.3203,860.1422,true
sd300c,plain_roll,sd300c_plain_roll_00001563_10,00001563,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.3742404291991576,0.3742404291991576,true,0.0,true,true,true,true,3.2457,2.9706,3.8017,3.4234,667.3254,649.4764,true
sd300c,plain_roll,sd300c_plain_roll_00001564_02,00001564,2,low_positive_both_resolutions,ok,ok,true,,,true,9.92988475995887,9.92988475995887,true,0.0,true,true,true,true,1.4426,1.4228,1.8663,1.8692,501.2496,469.5218,true
sd300c,plain_roll,sd300c_plain_roll_00001565_01,00001565,1,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.1569172018870626,2.1569172018870626,true,0.0,true,true,true,true,13.7229,12.2218,14.2622,12.7317,887.3856,855.5439,true
sd300c,plain_roll,sd300c_plain_roll_00001565_02,00001565,2,deterministic_positive_sample,ok,ok,true,,,true,14.267561103242755,14.267561103242755,true,0.0,true,true,true,true,3.6272,3.5441,4.0995,4.0174,729.0734,699.5389,true
sd300c,plain_roll,sd300c_plain_roll_00001565_03,00001565,3,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,8.0883,8.1666,8.5925,8.6992,730.7338,714.1468,true
sd300c,plain_roll,sd300c_plain_roll_00001565_05,00001565,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.4105,4.3101,4.9461,4.7646,660.1731,623.9234,true
sd300c,plain_roll,sd300c_plain_roll_00001565_10,00001565,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.0767,4.0631,4.6111,4.6185,652.773,616.4898,true
sd300c,plain_roll,sd300c_plain_roll_00001567_07,00001567,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.8912,5.7658,6.3455,6.2497,556.5506,533.4528,true
sd300c,plain_roll,sd300c_plain_roll_00001567_08,00001567,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,13.3609,11.7052,13.8605,12.2208,606.5381,580.0105,true
sd300c,plain_roll,sd300c_plain_roll_00001567_09,00001567,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,5.562573392846249,5.562573392846249,true,0.0,true,true,true,true,4.11,3.9098,4.5692,4.3864,607.3039,561.4721,true
sd300c,plain_roll,sd300c_plain_roll_00001567_10,00001567,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.3632,2.3675,2.7988,2.8925,541.7813,547.0675,true
sd300c,plain_roll,sd300c_plain_roll_00001570_03,00001570,3,low_positive_both_resolutions,ok,ok,true,,,true,0.07251231420081725,0.07251231420081725,true,0.0,true,true,true,true,7.2566,7.2013,7.7971,7.7346,653.6093,627.7974,true
sd300c,plain_roll,sd300c_plain_roll_00001570_04,00001570,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.7188,5.7103,6.283,6.1739,709.8248,712.5621,true
sd300c,plain_roll,sd300c_plain_roll_00001570_05,00001570,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,7.915,6.9475,8.4303,7.4288,711.2513,698.8921,true
sd300c,plain_roll,sd300c_plain_roll_00001570_09,00001570,9,deterministic_positive_sample,ok,ok,true,,,true,55.66339470958708,55.66339470958708,true,0.0,true,true,true,true,2.1274,2.0849,2.5586,2.552,707.0838,706.9748,true
sd300c,plain_roll,sd300c_plain_roll_00001571_05,00001571,5,low_positive_both_resolutions,ok,ok,true,,,true,0.0844850282569653,0.0844850282569653,true,0.0,true,true,true,true,6.4184,5.321,6.9319,5.7517,589.1626,558.4371,true
sd300c,plain_roll,sd300c_plain_roll_00001571_07,00001571,7,deterministic_positive_sample,ok,ok,true,,,true,27.844548701092275,27.844548701092275,true,0.0,true,true,true,true,6.293,6.3262,6.8559,6.784,672.9903,644.5757,true
sd300c,plain_roll,sd300c_plain_roll_00001572_01,00001572,1,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.3764,0.3738,0.7835,0.7445,559.0098,554.0334,true
sd300c,plain_roll,sd300c_plain_roll_00001572_06,00001572,6,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4878,0.4953,0.9631,0.9067,692.7716,679.5138,true
sd300c,plain_roll,sd300c_plain_roll_00001575_07,00001575,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.8883,0.8851,1.31,1.3375,501.1279,489.6408,true
sd300c,plain_roll,sd300c_plain_roll_00001575_08,00001575,8,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.8136,4.9657,5.3083,5.5006,560.514,559.9649,true
sd300c,plain_roll,sd300c_plain_roll_00001575_09,00001575,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,9.5575,8.6861,10.0404,9.1545,597.741,580.1279,true
sd300c,plain_roll,sd300c_plain_roll_00001576_02,00001576,2,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.7555,5.5929,6.2309,6.0592,696.6147,669.4037,true
sd300c,plain_roll,sd300c_plain_roll_00001576_03,00001576,3,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,9.8778,9.0972,10.3826,9.6043,722.9287,687.6599,true
sd300c,plain_roll,sd300c_plain_roll_00001576_04,00001576,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.3905,2.9871,3.8568,3.4458,707.471,685.7254,true
sd300c,plain_roll,sd300c_plain_roll_00001576_05,00001576,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.2403,2.1353,2.6727,2.5742,591.0148,567.9656,true
sd300c,plain_roll,sd300c_plain_roll_00001576_06,00001576,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,13.4777,12.5188,14.0898,13.0394,1010.1758,966.946,true
sd300c,plain_roll,sd300c_plain_roll_00001577_01,00001577,1,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,14.3705,14.1893,14.88,14.7825,864.6077,820.3655,true
sd300c,plain_roll,sd300c_plain_roll_00001578_04,00001578,4,plain_roll_zero_sd300b_only,ok,ok,true,,,true,31.13139797349231,31.13139797349231,true,0.0,true,true,true,true,10.0955,9.1024,10.6713,9.6392,696.9072,668.9883,true
sd300c,plain_roll,sd300c_plain_roll_00001579_02,00001579,2,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.0945,2.8777,3.5712,3.3198,645.2864,613.4134,true
sd300c,plain_roll,sd300c_plain_roll_00001582_10,00001582,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.7534,0.7385,1.1803,1.1796,529.5486,512.5645,true
sd300c,plain_roll,sd300c_plain_roll_00001583_02,00001583,2,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.147,1.9487,2.5701,2.4493,462.9701,439.8124,true
sd300c,plain_roll,sd300c_plain_roll_00001584_01,00001584,1,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.525174786794304,1.525174786794304,true,0.0,true,true,true,true,6.2403,5.6966,6.7513,6.1783,790.6852,752.6026,true
sd300c,plain_roll,sd300c_plain_roll_00001584_02,00001584,2,deterministic_positive_sample,ok,ok,true,,,true,75.85029486251739,75.85029486251739,true,0.0,true,true,true,true,10.0116,9.6907,10.5543,10.1987,673.452,622.4783,true
sd300c,plain_roll,sd300c_plain_roll_00001584_07,00001584,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.4093,6.2985,6.9407,6.7891,625.6575,595.7941,true
sd300c,plain_roll,sd300c_plain_roll_00001584_10,00001584,10,deterministic_positive_sample,ok,ok,true,,,true,12.493146334254075,12.493146334254075,true,0.0,true,true,true,true,1.5797,1.6576,2.0788,2.1426,565.4945,554.4098,true
sd300c,plain_roll,sd300c_plain_roll_00001589_10,00001589,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.2425086791330562,1.2425086791330562,true,0.0,true,true,true,true,0.8925,0.9146,1.3404,1.3675,541.7832,503.6597,true
sd300c,plain_roll,sd300c_plain_roll_00001592_07,00001592,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,12.0782,12.1164,12.8163,12.6809,755.2048,708.8752,true
sd300c,plain_roll,sd300c_plain_roll_00001593_07,00001593,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,11.5944,9.4291,12.1349,9.932,685.1469,649.1901,true
sd300c,plain_roll,sd300c_plain_roll_00001596_09,00001596,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.7097559898615464,0.7097559898615464,true,0.0,true,true,true,true,1.9334,1.8043,2.3952,2.2834,708.6085,696.7427,true
sd300c,plain_roll,sd300c_plain_roll_00001597_02,00001597,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,6.319162136845823,6.319162136845823,true,0.0,true,true,true,true,2.278,2.3333,2.6181,2.7289,724.5765,703.9656,true
sd300c,plain_roll,sd300c_plain_roll_00001597_04,00001597,4,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.3217645582869331,0.3217645582869331,true,0.0,true,true,true,true,5.192,4.9643,5.6835,5.4869,697.2406,675.5029,true
sd300c,plain_roll,sd300c_plain_roll_00001597_05,00001597,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,18.136221949939827,18.136221949939827,true,0.0,true,true,true,true,2.1415,2.0493,2.5678,2.4839,661.4935,627.3454,true
sd300c,plain_roll,sd300c_plain_roll_00001597_06,00001597,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.4580356115181428,1.4580356115181428,true,0.0,true,true,true,true,4.1159,4.6432,4.5941,5.2649,856.2573,798.3553,true
sd300c,plain_roll,sd300c_plain_roll_00001597_07,00001597,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.2572,2.1466,2.6998,2.6034,610.73,596.8763,true
sd300c,plain_roll,sd300c_plain_roll_00001597_10,00001597,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.4576,4.5819,4.8723,5.0421,664.5002,642.6722,true
sd300c,plain_roll,sd300c_plain_roll_00001599_01,00001599,1,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,15.9516,13.6299,16.4338,14.2011,934.0663,773.746,true
sd300c,plain_roll,sd300c_plain_roll_00001602_08,00001602,8,deterministic_positive_sample,ok,ok,true,,,true,109.93354766739151,109.93354766739151,true,0.0,true,true,true,true,7.2541,6.8373,7.701,7.3193,662.7117,609.076,true
sd300c,plain_roll,sd300c_plain_roll_00001604_04,00001604,4,deterministic_positive_sample,ok,ok,true,,,true,144.9434158190951,144.9434158190951,true,0.0,true,true,true,true,6.4675,5.2913,6.9263,5.7134,616.2137,554.5536,true
sd300c,plain_roll,sd300c_plain_roll_00001605_04,00001605,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4249,0.3894,0.8914,0.8688,487.6147,430.9005,true
sd300c,plain_roll,sd300c_plain_roll_00001606_04,00001606,4,deterministic_positive_sample,ok,ok,true,,,true,121.82427610978093,121.82427610978093,true,0.0,true,true,true,true,3.797,2.9936,4.3289,3.4297,648.1586,544.4062,true
sd300c,plain_roll,sd300c_plain_roll_00001607_02,00001607,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.4413208307926748,0.4413208307926748,true,0.0,true,true,true,true,4.884,4.1594,5.4458,4.6084,1168.3359,984.9302,true
sd300c,plain_roll,sd300c_plain_roll_00001607_03,00001607,3,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.11142409077593365,0.11142409077593365,true,0.0,true,true,true,true,1.3228,1.3332,1.7739,1.7797,1037.4041,872.6322,true
sd300c,plain_roll,sd300c_plain_roll_00001607_05,00001607,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.811095371453118,2.811095371453118,true,0.0,true,true,true,true,15.8734,8.7078,16.3752,9.2347,910.3384,740.9024,true
sd300c,plain_roll,sd300c_plain_roll_00001607_06,00001607,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,5.854957911160193,5.854957911160193,true,0.0,true,true,true,true,17.4888,13.2232,18.0447,13.7953,1042.2472,883.3173,true
sd300c,plain_roll,sd300c_plain_roll_00001608_10,00001608,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.6875143272848745,0.6875143272848745,true,0.0,true,true,true,true,12.4319,10.1208,13.1219,10.6464,674.2489,572.5503,true
sd300c,plain_roll,sd300c_plain_roll_00001611_04,00001611,4,deterministic_positive_sample,ok,ok,true,,,true,109.06178633116622,109.06178633116622,true,0.0,true,true,true,true,4.917,3.8445,5.4679,4.2901,736.8364,620.1374,true
sd300c,plain_roll,sd300c_plain_roll_00001612_06,00001612,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.5001,3.1385,4.0231,3.5601,871.5655,745.6952,true
sd300c,plain_roll,sd300c_plain_roll_00001612_07,00001612,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.9353,3.3825,3.4877,3.8522,672.1029,597.5411,true
sd300c,plain_roll,sd300c_plain_roll_00001613_04,00001613,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,15.1389,11.7685,15.719,12.3614,894.1557,743.6668,true
sd300c,plain_roll,sd300c_plain_roll_00001616_06,00001616,6,low_positive_both_resolutions,ok,ok,true,,,true,0.5023890687875315,0.5023890687875315,true,0.0,true,true,true,true,9.8176,8.9286,10.3708,9.4634,856.7593,762.0256,true
sd300c,plain_roll,sd300c_plain_roll_00001620_02,00001620,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.2766695831490287,1.2766695831490287,true,0.0,true,true,true,true,2.3606,2.1706,3.1665,2.6481,674.5,568.5207,true
sd300c,plain_roll,sd300c_plain_roll_00001620_05,00001620,5,low_positive_both_resolutions,ok,ok,true,,,true,0.13473051703669844,0.13473051703669844,true,0.0,true,true,true,true,0.9719,0.9458,1.4604,1.417,587.7569,515.6108,true
sd300c,plain_roll,sd300c_plain_roll_00001620_08,00001620,8,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.3934070925695928,0.3934070925695928,true,0.0,true,true,true,true,15.566,11.5218,16.1089,12.0408,882.262,738.9997,true
sd300c,plain_roll,sd300c_plain_roll_00001621_05,00001621,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.7256,2.1437,3.2587,2.6127,628.4681,539.125,true
sd300c,plain_roll,sd300c_plain_roll_00001621_09,00001621,9,deterministic_positive_sample,ok,ok,true,,,true,73.56957285340025,73.56957285340025,true,0.0,true,true,true,true,1.916,1.7909,2.3835,2.2264,607.3478,537.8339,true
sd300c,plain_roll,sd300c_plain_roll_00001621_10,00001621,10,deterministic_positive_sample,ok,ok,true,,,true,72.37058482615637,72.37058482615637,true,0.0,true,true,true,true,2.4753,2.2465,2.9998,2.6942,610.6961,552.1385,true
