pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300b_plain_self_00001004_07,sd300b,plain_self,00001004,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,186.985904,38.196,37.8575,2.1766,78.2483,ok,,
sd300b_plain_self_00001004_08,sd300b,plain_self,00001004,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,536.739348,46.8394,47.0308,6.5136,100.4009,ok,,
sd300b_plain_self_00001004_09,sd300b,plain_self,00001004,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,851.517448,85.7547,81.1495,11.3838,178.3057,ok,,
sd300b_plain_self_00001004_10,sd300b,plain_self,00001004,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,233.619696,38.808,39.3671,1.7046,79.8981,ok,,
sd300b_plain_self_00001005_01,sd300b,plain_self,00001005,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,338.54573,100.5557,97.7654,2.9658,201.3047,ok,,
sd300b_plain_self_00001005_04,sd300b,plain_self,00001005,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,746.591415,91.9236,84.6685,8.6956,185.3056,ok,,
sd300b_plain_self_00001005_05,sd300b,plain_self,00001005,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,373.521074,66.3946,63.9805,3.105,133.497,ok,,
sd300b_plain_self_00001005_06,sd300b,plain_self,00001005,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,1177.954,191.5478,195.3118,20.0355,406.9154,ok,,
sd300b_plain_self_00001005_07,sd300b,plain_self,00001005,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,688.299174,66.9372,66.4507,6.7664,140.1718,ok,,
sd300b_plain_self_00001005_08,sd300b,plain_self,00001005,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,513.422452,56.7626,56.6479,4.7069,118.1362,ok,,
sd300b_plain_self_00001005_09,sd300b,plain_self,00001005,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,956.443481,68.1468,65.7249,10.6846,144.5714,ok,,
sd300b_plain_self_00001005_10,sd300b,plain_self,00001005,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,618.348485,60.7397,63.4165,6.3272,130.5015,ok,,
sd300b_plain_self_00001006_01,sd300b,plain_self,00001006,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,753.598459,125.8343,123.1783,11.6145,260.6436,ok,,
sd300b_plain_self_00001006_02,sd300b,plain_self,00001006,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,443.471763,74.8162,72.145,3.9858,150.9633,ok,,
sd300b_plain_self_00001006_03,sd300b,plain_self,00001006,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,396.83797,53.9057,53.388,3.3634,110.6739,ok,,
sd300b_plain_self_00001006_04,sd300b,plain_self,00001006,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,536.739348,61.4755,65.5252,4.7713,131.7879,ok,,
