pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300c_plain_self_00001180_03,sd300c,plain_self,00001180,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,128.693663,47.9923,47.2469,0.6283,95.8813,ok,,
sd300c_plain_self_00001180_04,sd300c,plain_self,00001180,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,233.619696,77.1576,71.0519,1.2836,149.5061,ok,,
sd300c_plain_self_00001180_05,sd300c,plain_self,00001180,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,385.179522,121.8318,122.2478,2.6518,246.745,ok,,
sd300c_plain_self_00001180_06,sd300c,plain_self,00001180,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1038.05262,284.2334,282.2017,12.5294,578.9798,ok,,
sd300c_plain_self_00001180_07,sd300c,plain_self,00001180,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,466.788659,147.7065,149.2815,3.874,300.8773,ok,,
sd300c_plain_self_00001180_08,sd300c,plain_self,00001180,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,198.644352,73.1172,72.2924,0.9332,146.3561,ok,,
sd300c_plain_self_00001180_09,sd300c,plain_self,00001180,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,443.471763,124.1642,124.999,3.6523,252.8296,ok,,
sd300c_plain_self_00001180_10,sd300c,plain_self,00001180,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,361.862626,84.271,80.8771,2.7781,167.9393,ok,,
sd300c_plain_self_00001181_01,sd300c,plain_self,00001181,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1038.05262,245.2391,249.65,13.1941,508.0985,ok,,
sd300c_plain_self_00001181_02,sd300c,plain_self,00001181,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,664.982278,124.7317,121.2971,5.566,251.6085,ok,,
sd300c_plain_self_00001181_03,sd300c,plain_self,00001181,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,525.0809,85.095,84.913,4.444,174.4651,ok,,
sd300c_plain_self_00001181_04,sd300c,plain_self,00001181,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,676.640726,115.2782,118.1424,6.1913,239.6255,ok,,
sd300c_plain_self_00001181_05,sd300c,plain_self,00001181,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,641.665381,117.8349,100.6752,5.313,223.837,ok,,
sd300c_plain_self_00001181_06,sd300c,plain_self,00001181,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1177.954,265.6163,254.9931,14.7644,535.3883,ok,,
sd300c_plain_self_00001181_07,sd300c,plain_self,00001181,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,711.61607,121.0406,124.4727,6.0479,251.5756,ok,,
sd300c_plain_self_00001181_08,sd300c,plain_self,00001181,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,571.714692,101.5312,100.5781,5.0182,207.1423,ok,,
sd300c_plain_self_00001181_09,sd300c,plain_self,00001181,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,839.859,132.6465,131.0989,8.9916,272.7515,ok,,
sd300c_plain_self_00001181_10,sd300c,plain_self,00001181,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,583.37314,111.2547,108.3287,4.7207,224.3172,ok,,
sd300c_plain_self_00001182_01,sd300c,plain_self,00001182,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1177.954,363.1129,369.4466,18.1849,750.7824,ok,,
sd300c_plain_self_00001182_02,sd300c,plain_self,00001182,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,664.639543,116.7271,113.1478,5.9104,235.7986,ok,,
sd300c_plain_self_00001182_03,sd300c,plain_self,00001182,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,804.883655,131.875,130.8312,7.7294,270.449,ok,,
sd300c_plain_self_00001182_04,sd300c,plain_self,00001182,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,443.471763,122.4853,116.3767,3.3515,242.2278,ok,,
sd300c_plain_self_00001182_05,sd300c,plain_self,00001182,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,69.5051209,81.8615,80.4716,0.5241,162.8702,ok,,
sd300c_plain_self_00001182_06,sd300c,plain_self,00001182,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,822.339783,348.619,342.5918,15.6031,706.8283,ok,,
sd300c_plain_self_00001182_07,sd300c,plain_self,00001182,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1003.07727,119.2256,118.0116,10.8618,248.1138,ok,,
sd300c_plain_self_00001182_08,sd300c,plain_self,00001182,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,933.126585,103.4721,103.7335,10.4268,217.6478,ok,,
sd300c_plain_self_00001182_09,sd300c,plain_self,00001182,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,163.669008,116.7928,115.7647,0.8277,233.3991,ok,,
sd300c_plain_self_00001182_10,sd300c,plain_self,00001182,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,303.570385,83.5284,82.4603,1.7516,167.7569,ok,,
sd300c_plain_self_00001183_01,sd300c,plain_self,00001183,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,828.200552,306.9449,310.8589,9.1042,626.923,ok,,
sd300c_plain_self_00001183_02,sd300c,plain_self,00001183,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,501.764004,116.5821,118.7249,3.89,239.2113,ok,,
sd300c_plain_self_00001183_03,sd300c,plain_self,00001183,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,221.961248,48.341,46.4264,1.1074,95.8883,ok,,
sd300c_plain_self_00001183_04,sd300c,plain_self,00001183,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,548.397796,77.9429,76.5588,4.4636,158.9785,ok,,
sd300c_plain_self_00001183_05,sd300c,plain_self,00001183,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,54.3876445,99.7323,98.6239,0.489,198.8585,ok,,
sd300c_plain_self_00001183_06,sd300c,plain_self,00001183,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,828.200552,294.9526,303.1202,9.662,607.7495,ok,,
sd300c_plain_self_00001183_07,sd300c,plain_self,00001183,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,443.471763,138.4286,137.674,3.5028,279.6198,ok,,
sd300c_plain_self_00001183_08,sd300c,plain_self,00001183,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,106.65813,47.5572,46.8695,0.5976,95.038,ok,,
sd300c_plain_self_00001183_09,sd300c,plain_self,00001183,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,23.1651177,73.9721,74.1736,0.4631,148.6223,ok,,
sd300c_plain_self_00001183_10,sd300c,plain_self,00001183,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,0,82.2255,84.7177,0.404,167.3606,ok,,
sd300c_plain_self_00001184_01,sd300c,plain_self,00001184,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,788.734197,274.0005,277.5559,12.6598,564.231,ok,,
sd300c_plain_self_00001184_02,sd300c,plain_self,00001184,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,863.175896,136.566,140.0157,9.2472,285.845,ok,,
sd300c_plain_self_00001184_03,sd300c,plain_self,00001184,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,758.249863,119.6677,119.0594,8.1081,246.8504,ok,,
sd300c_plain_self_00001184_04,sd300c,plain_self,00001184,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,676.640726,119.779,117.8297,6.2766,243.9003,ok,,
sd300c_plain_self_00001184_05,sd300c,plain_self,00001184,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,595.031589,114.8003,116.0763,5.1415,236.0335,ok,,
sd300c_plain_self_00001184_06,sd300c,plain_self,00001184,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,933.126585,272.8161,269.8164,10.6134,553.2621,ok,,
sd300c_plain_self_00001184_07,sd300c,plain_self,00001184,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,652.974974,112.6,112.1599,5.7486,230.5224,ok,,
sd300c_plain_self_00001184_08,sd300c,plain_self,00001184,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,664.982278,110.7128,113.4024,5.9539,230.0979,ok,,
sd300c_plain_self_00001184_09,sd300c,plain_self,00001184,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1177.954,148.4003,140.7337,14.6869,303.8366,ok,,
sd300c_plain_self_00001184_10,sd300c,plain_self,00001184,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1037.40858,135.2297,134.2977,12.8951,282.4377,ok,,
sd300c_plain_self_00001185_01,sd300c,plain_self,00001185,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1014.29172,313.5461,311.7527,13.1122,638.4251,ok,,
sd300c_plain_self_00001185_02,sd300c,plain_self,00001185,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,525.0809,113.8111,117.7102,4.1525,235.6874,ok,,
sd300c_plain_self_00001185_03,sd300c,plain_self,00001185,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,653.323829,110.0875,109.5022,5.8444,225.4481,ok,,
sd300c_plain_self_00001185_04,sd300c,plain_self,00001185,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,315.228833,85.8106,86.8433,1.8386,174.506,ok,,
sd300c_plain_self_00001185_05,sd300c,plain_self,00001185,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,106.65813,54.7812,56.748,0.5881,112.1303,ok,,
sd300c_plain_self_00001185_06,sd300c,plain_self,00001185,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,731.334249,299.7463,293.8865,9.2993,602.9473,ok,,
sd300c_plain_self_00001185_07,sd300c,plain_self,00001185,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,653.323829,120.4922,119.0136,5.4951,245.0159,ok,,
sd300c_plain_self_00001185_08,sd300c,plain_self,00001185,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,501.764004,109.2515,106.194,3.891,219.3495,ok,,
sd300c_plain_self_00001185_09,sd300c,plain_self,00001185,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,618.348485,115.8421,114.0688,6.153,236.0786,ok,,
sd300c_plain_self_00001185_10,sd300c,plain_self,00001185,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,560.056244,97.678,96.7967,4.2118,198.7015,ok,,
sd300c_plain_self_00001186_01,sd300c,plain_self,00001186,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,676.640726,253.0375,247.3845,6.031,506.4662,ok,,
sd300c_plain_self_00001186_02,sd300c,plain_self,00001186,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,466.788659,96.4053,97.9885,3.4983,197.9057,ok,,
sd300c_plain_self_00001186_03,sd300c,plain_self,00001186,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,455.130211,75.5741,74.6303,3.5452,153.764,ok,,
sd300c_plain_self_00001186_04,sd300c,plain_self,00001186,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,466.788659,88.7379,86.8379,3.6135,179.2027,ok,,
sd300c_plain_self_00001186_05,sd300c,plain_self,00001186,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,385.179522,69.7698,68.6369,2.3439,140.7646,ok,,
sd300c_plain_self_00001186_06,sd300c,plain_self,00001186,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,407.93825,242.4436,248.3184,3.1766,493.9564,ok,,
sd300c_plain_self_00001186_07,sd300c,plain_self,00001186,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,303.570385,96.25,98.1219,1.6864,196.0716,ok,,
sd300c_plain_self_00001186_08,sd300c,plain_self,00001186,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,303.570385,106.9885,105.0519,1.7831,213.8376,ok,,
sd300c_plain_self_00001186_09,sd300c,plain_self,00001186,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,268.595041,91.8045,91.0377,1.5235,184.3799,ok,,
sd300c_plain_self_00001186_10,sd300c,plain_self,00001186,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,431.813315,93.905,91.9624,3.1222,189.0035,ok,,
sd300c_plain_self_00001187_01,sd300c,plain_self,00001187,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,810.485976,290.0461,290.0078,17.1167,597.1877,ok,,
sd300c_plain_self_00001187_02,sd300c,plain_self,00001187,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,501.764004,124.4955,123.065,3.8975,251.4731,ok,,
sd300c_plain_self_00001187_03,sd300c,plain_self,00001187,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,466.788659,92.6133,92.0988,3.5845,188.3108,ok,,
sd300c_plain_self_00001187_04,sd300c,plain_self,00001187,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,513.422452,95.8761,95.1775,3.9373,195.0041,ok,,
sd300c_plain_self_00001187_05,sd300c,plain_self,00001187,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,280.253489,91.6406,89.5498,1.5966,182.7994,ok,,
sd300c_plain_self_00001187_06,sd300c,plain_self,00001187,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,956.443481,272.9554,269.8613,11.0427,553.876,ok,,
sd300c_plain_self_00001187_07,sd300c,plain_self,00001187,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,560.056244,134.5981,138.2769,4.572,277.4624,ok,,
sd300c_plain_self_00001187_08,sd300c,plain_self,00001187,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,443.471763,102.9325,101.233,3.3389,207.5243,ok,,
sd300c_plain_self_00001187_09,sd300c,plain_self,00001187,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,758.249863,137.2182,136.3421,8.2121,281.7879,ok,,
sd300c_plain_self_00001187_10,sd300c,plain_self,00001187,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,653.323829,100.2538,98.4759,5.5912,204.3355,ok,,
sd300c_plain_self_00001188_01,sd300c,plain_self,00001188,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,766.24533,275.9809,278.9198,11.6396,566.5554,ok,,
sd300c_plain_self_00001188_02,sd300c,plain_self,00001188,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,373.521074,113.3538,112.9318,2.4553,228.7541,ok,,
sd300c_plain_self_00001188_03,sd300c,plain_self,00001188,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,606.690037,122.8672,121.4826,4.9974,249.3617,ok,,
sd300c_plain_self_00001188_04,sd300c,plain_self,00001188,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,536.739348,90.0998,87.5268,4.6738,182.3135,ok,,
sd300c_plain_self_00001188_05,sd300c,plain_self,00001188,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,711.61607,117.0882,112.7556,6.4891,236.3466,ok,,
sd300c_plain_self_00001188_06,sd300c,plain_self,00001188,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1177.954,290.9365,296.8068,15.522,603.2822,ok,,
sd300c_plain_self_00001188_07,sd300c,plain_self,00001188,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,525.0809,109.0636,111.5861,4.1678,224.8309,ok,,
sd300c_plain_self_00001188_08,sd300c,plain_self,00001188,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,793.225207,151.2625,148.2974,8.0941,307.6697,ok,,
sd300c_plain_self_00001188_09,sd300c,plain_self,00001188,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,595.031589,116.3183,116.3507,5.0395,237.7214,ok,,
sd300c_plain_self_00001188_10,sd300c,plain_self,00001188,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,280.253489,71.193,71.4491,1.5638,144.2198,ok,,
sd300c_plain_self_00001189_01,sd300c,plain_self,00001189,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,b80e3978fad60a4977d959286d8ab5bf342577da44e487e7abe22ce0063ad004,1177.954,311.3583,307.8883,15.0264,634.2872,ok,,
